id,lat,lon,room_type,property_type,reviews_count,nightly_usd,city
46103972,6.23331,-75.50063,Entire home/apt,Entire cabin,192,1541.36,Medellin
1484450575386577657,6.2128461738634915,-75.54482801921552,Entire home/apt,Entire villa,33,3341.8,Medellin
1068120297172307596,6.18975,-75.5611,Entire home/apt,Entire rental unit,18,1543.75,Medellin
1518102460482403869,6.186571452991127,-75.5554424872489,Entire home/apt,Entire home,5,3131.0,Medellin
1527177978309593611,6.2539,-75.5856,Entire home/apt,Entire rental unit,16,1449.63,Medellin
1678575880706726876,6.243171133336653,-75.55596762221735,Entire home/apt,Entire rental unit,2,51.71,Medellin
50856634,6.19034,-75.56184,Entire home/apt,Entire serviced apartment,69,1085.47,Medellin
1724330289108632735,6.2064,-75.5737,Entire home/apt,Entire home,0,630.8,Medellin
613791688106005581,6.23697,-75.58936,Entire home/apt,Entire rental unit,39,50.84,Medellin
928234395530319441,6.1788,-75.5519,Entire home/apt,Entire villa,75,766.0,Medellin
1592315320707683762,6.15543,-75.58225,Entire home/apt,Entire villa,12,982.2,Medellin
1237214991509354186,6.2230071998437895,-75.49091530094726,Entire home/apt,Treehouse,50,128.08,Medellin
1465495584902208943,6.1653,-75.4617,Entire home/apt,Entire cabin,128,163.4,Medellin
1144985863143861959,6.2181,-75.4947,Entire home/apt,Entire cabin,165,52.8,Medellin
1626384058700002495,6.2458692615441604,-75.60798653348886,Entire home/apt,Entire home,9,89.0,Medellin
1714739160916837191,6.25,-75.5157,Entire home/apt,Entire home,1,67.43,Medellin
1703093589918995217,6.2534,-75.6014,Entire home/apt,Entire rental unit,2,51.38,Medellin
916904600067265485,6.2802,-75.5997,Entire home/apt,Entire serviced apartment,29,30.18,Medellin
1595795552085634721,6.24731001842768,-75.54887838948133,Entire home/apt,Entire home,2,48.01,Medellin
1696586854445402413,6.2744,-75.5794,Private room,Private room in guesthouse,3,26.93,Medellin
1048756652162525736,6.2581,-75.5602,Entire home/apt,Entire rental unit,12,51.71,Medellin
1667024089783249008,6.158,-75.5665,Entire home/apt,Entire home,20,190.0,Medellin
1086254413408876709,6.295,-75.567,Entire home/apt,Entire loft,65,31.95,Medellin
625391095225298235,6.2584,-75.4934,Entire home/apt,Entire cabin,113,110.19,Medellin
1353892917643438303,6.232991634656897,-75.54262351819821,Entire home/apt,Entire home,37,101.39,Medellin
1441479967438015097,6.2858,-75.5622,Entire home/apt,Entire home,30,67.94,Medellin
1590788874781542643,6.26257,-75.56271,Entire home/apt,Entire rental unit,39,27.19,Medellin
894979116012452205,6.2472,-75.5496,Entire home/apt,Entire home,92,57.93,Medellin
1083450307621491096,6.24264,-75.56034,Entire home/apt,Entire rental unit,94,42.03,Medellin
1358020203746034895,6.25683,-75.55472,Entire home/apt,Entire serviced apartment,10,23.86,Medellin
1000794709638447895,6.25379,-75.60585,Entire home/apt,Entire home,159,143.87,Medellin
1573920451654261582,6.2556,-75.559,Private room,Room in hotel,4,34.2,Medellin
1179910524270916620,6.202,-75.5172,Entire home/apt,Entire cottage,105,105.4,Medellin
42492653,6.26143,-75.51103,Entire home/apt,Entire cabin,142,105.26,Medellin
1725000884679528968,6.2431,-75.5563,Entire home/apt,Entire rental unit,0,61.42,Medellin
1574817552847131113,6.164755492674333,-75.56144596323293,Entire home/apt,Entire villa,27,1117.08,Medellin
1317546815814858764,6.279188717743268,-75.5040935545649,Entire home/apt,Entire cabin,38,112.57,Medellin
901441850018195956,6.22351,-75.59414,Entire home/apt,Entire rental unit,138,50.95,Medellin
1234329449891515771,6.133,-75.6184,Entire home/apt,Entire cabin,160,83.99,Medellin
40286500,6.24139,-75.60299,Entire home/apt,Entire guesthouse,80,37.94,Medellin
1472741397969380025,6.234259459119945,-75.56934056759586,Entire home/apt,Entire rental unit,69,194.56,Medellin
1307384719933621576,6.26065,-75.59532,Entire home/apt,Entire rental unit,106,749.69,Medellin
1101484719778310846,6.21451,-75.5858,Entire home/apt,Entire rental unit,71,76.16,Medellin
903711015717924748,6.1821,-75.5657,Entire home/apt,Entire rental unit,119,607.66,Medellin
1288658179021114888,6.2439,-75.56275,Entire home/apt,Entire rental unit,27,30.43,Medellin
35288324,6.16081,-75.56838,Entire home/apt,Entire villa,141,736.2,Medellin
32785268,6.21313,-75.601,Entire home/apt,Entire serviced apartment,33,2781.75,Medellin
1643014137518780656,6.204821827847935,-75.54999917208403,Entire home/apt,Entire villa,1,1067.42,Medellin
36522432,6.2654,-75.5644,Private room,Private room in home,170,27.33,Medellin
1182986232285399167,6.211,-75.557,Entire home/apt,Entire home,74,920.68,Medellin
1056410440139957380,6.2097,-75.5689,Entire home/apt,Entire rental unit,28,539.52,Medellin
1107356099553055022,6.24377,-75.56308,Entire home/apt,Entire rental unit,45,31.33,Medellin
968155761795909712,6.2404701668528455,-75.56527588900882,Entire home/apt,Entire rental unit,163,45.39,Medellin
1714515742689604740,6.2443,-75.5586,Entire home/apt,Entire rental unit,1,60.69,Medellin
20542276,6.1877,-75.5747,Entire home/apt,Entire villa,167,551.29,Medellin
1272616489873699117,6.198363182069609,-75.5476288055557,Entire home/apt,Entire villa,54,578.39,Medellin
1025652116065852844,6.20761,-75.56663,Entire home/apt,Entire loft,124,582.88,Medellin
1450755899337676242,6.2046,-75.5632,Entire home/apt,Entire serviced apartment,21,600.0,Medellin
1425578851721291671,6.1841,-75.5639,Entire home/apt,Entire serviced apartment,6,536.65,Medellin
1415424595453950660,6.2435,-75.5601,Entire home/apt,Entire rental unit,25,55.0,Medellin
1722806286411447907,6.2103,-75.569,Entire home/apt,Entire home,1,882.36,Medellin
1225947757801842181,6.21486,-75.56097,Entire home/apt,Entire villa,31,975.0,Medellin
1414909344069300463,6.2444,-75.5632,Entire home/apt,Entire rental unit,77,65.44,Medellin
1653932004320714832,6.214,-75.5614,Entire home/apt,Entire villa,14,641.0,Medellin
1643393788495065257,6.207260906604511,-75.56281871698877,Entire home/apt,Room in aparthotel,9,585.96,Medellin
1426845173020818730,6.21059,-75.56485,Entire home/apt,Entire rental unit,35,799.21,Medellin
1698575085249330737,6.1508,-75.5376,Entire home/apt,Entire villa,3,913.0,Medellin
1627232139690818920,6.1708,-75.5638,Entire home/apt,Entire villa,7,4541.27,Medellin
1599538147969567315,6.2023,-75.5676,Entire home/apt,Entire rental unit,11,652.5,Medellin
1715964326563798620,6.214642522710537,-75.55333999361234,Entire home/apt,Entire villa,0,1030.33,Medellin
1482915961366009276,6.1833,-75.5563,Entire home/apt,Entire home,3,834.0,Medellin
725980084345543153,6.21049,-75.56401,Entire home/apt,Entire vacation home,65,571.8,Medellin
1440213151396444444,6.2436,-75.5597,Entire home/apt,Entire rental unit,36,74.4,Medellin
1300691793523192669,6.2121,-75.5862,Entire home/apt,Entire rental unit,49,67.25,Medellin
1599303667749718345,6.2023,-75.5676,Entire home/apt,Entire rental unit,12,563.49,Medellin
53307014,6.25158,-75.60643,Entire home/apt,Entire serviced apartment,147,53.78,Medellin
1642455253835432476,6.302693928142317,-75.55625852026573,Entire home/apt,Entire rental unit,4,43.52,Medellin
1678326049912641211,6.18806,-75.56216,Entire home/apt,Entire rental unit,0,2586.32,Medellin
39801339,6.251207874136088,-75.51659437787977,Entire home/apt,Treehouse,337,160.73,Medellin
1659468281306308218,6.3842464057808685,-75.42351665731613,Entire home/apt,Farm stay,0,7581.77,Medellin
758652102850189294,6.1855,-75.557,Entire home/apt,Entire home,3,1501.63,Medellin
1439480808794030878,6.2297,-75.5515,Entire home/apt,Entire rental unit,17,26.65,Medellin
1173089443247084360,6.1971,-75.5793,Private room,Room in hotel,2,5405.49,Medellin
787140485112840552,6.30772,-75.57166,Entire home/apt,Entire rental unit,31,45.02,Medellin
587554332543306598,6.20894,-75.56907,Entire home/apt,Entire serviced apartment,32,606.6,Medellin
1056614412035201250,6.211,-75.5675,Entire home/apt,Entire rental unit,24,685.6,Medellin
1069730637380413299,6.1753,-75.5654,Entire home/apt,Entire home,34,9491.29,Medellin
1474024564967597011,6.1462,-75.5616,Entire home/apt,Entire home,24,632.25,Medellin
1714583619879137029,6.1667,-75.5568,Entire home/apt,Entire home,0,1113.07,Medellin
813804617944826180,6.211,-75.5647,Entire home/apt,Entire rental unit,32,896.0,Medellin
1547181793965949234,6.1826,-75.5563,Entire home/apt,Entire home,1,1367.5,Medellin
1534830940662367402,6.1483,-75.5928,Entire home/apt,Entire villa,1,1950.65,Medellin
1683769677387115008,6.3822052686446105,-75.48447069918463,Entire home/apt,Entire home,0,1779.3,Medellin
1698959104809524636,6.1801953925347295,-75.44585087604668,Entire home/apt,Entire home,0,1689.08,Medellin
1678367463745678702,6.20687,-75.56852,Entire home/apt,Entire rental unit,0,1409.37,Medellin
42890981,6.2602,-75.5911,Entire home/apt,Entire rental unit,93,1173.63,Medellin
1452576243010830698,6.2081,-75.5681,Entire home/apt,Entire rental unit,5,1621.8,Medellin
53864652,6.20651,-75.56669,Entire home/apt,Entire rental unit,2,2038.92,Medellin
1178489349511493152,6.2047,-75.5632,Entire home/apt,Entire rental unit,2,1087.6,Medellin
1100847681766037504,6.2059,-75.5698,Entire home/apt,Entire villa,85,715.32,Medellin
945055333994971377,6.202,-75.569,Entire home/apt,Entire home,22,18979.06,Medellin
1108886004184095618,6.1932,-75.5623,Entire home/apt,Entire home,1,2100.86,Medellin
22713790,6.1793,-75.5517,Entire home/apt,Entire villa,61,2274.0,Medellin
1331316548025655052,6.216,-75.5615,Entire home/apt,Entire home,40,3531.21,Medellin
1397174208911319779,6.2081,-75.5681,Entire home/apt,Entire rental unit,1,3011.0,Medellin
1725494183474723772,6.2413,-75.607,Private room,Room in hotel,0,1242.94,Medellin
52989979,6.17804,-75.57427,Entire home/apt,Entire villa,23,1120.0,Medellin
1609090052285019001,6.1483,-75.5928,Entire home/apt,Entire villa,3,1374.71,Medellin
648656793456040430,6.2823,-75.5641,Private room,Private room in rental unit,67,22.45,Medellin
868245495475710114,6.1821,-75.5657,Entire home/apt,Entire rental unit,2,1535.53,Medellin
1361949452446665969,6.207658553285669,-75.5671405568243,Entire home/apt,Entire home,11,5058.33,Medellin
1035614887095253631,6.2026,-75.5677,Entire home/apt,Entire rental unit,99,266.48,Medellin
1242943815425638210,6.2806,-75.4686,Entire home/apt,Tiny home,62,85.07,Medellin
1369043938607310191,6.2455,-75.5932,Entire home/apt,Entire rental unit,61,517.2,Medellin
1624839351979242239,6.158442861325974,-75.56675657244467,Entire home/apt,Entire villa,7,520.12,Medellin
694427740412532830,6.1715,-75.5668,Entire home/apt,Entire villa,82,435.0,Medellin
1705357278655312054,6.2017,-75.567,Entire home/apt,Entire rental unit,5,258.6,Medellin
1663315743006356922,6.2063,-75.5546,Entire home/apt,Entire rental unit,12,297.09,Medellin
1394575831638281208,6.3137,-75.5642,Entire home/apt,Entire rental unit,47,67.63,Medellin
1447481922043731099,6.2657,-75.4741,Entire home/apt,Entire home,7,1053.04,Medellin
1183213168359905323,6.19126,-75.5622,Entire home/apt,Entire rental unit,3,1170.83,Medellin
577745907051697105,6.21422,-75.56383,Entire home/apt,Entire condo,348,328.6,Medellin
1242152522799783330,6.1804,-75.445,Entire home/apt,Entire home,19,335.55,Medellin
1187774219166275813,6.20901,-75.56571,Entire home/apt,Entire rental unit,78,429.8,Medellin
1432498912610944212,6.2063,-75.5546,Entire home/apt,Entire rental unit,39,336.24,Medellin
1125618171502358691,6.202,-75.5317,Entire home/apt,Entire cabin,49,139.2,Medellin
1132636910658918309,6.20662,-75.5739,Entire home/apt,Entire rental unit,72,288.6,Medellin
757213024957957702,6.2061,-75.5645,Entire home/apt,Entire rental unit,70,633.2,Medellin
1263845446854308197,6.20184,-75.56793,Entire home/apt,Entire rental unit,75,762.0,Medellin
799496175525610807,6.1798,-75.5481,Entire home/apt,Entire villa,71,626.0,Medellin
1013108381776644427,6.20899,-75.56637,Entire home/apt,Entire rental unit,73,284.38,Medellin
1382003433470699142,6.1843,-75.5639,Entire home/apt,Entire serviced apartment,76,273.98,Medellin
1602510453363660871,6.20197,-75.56981,Entire home/apt,Entire rental unit,11,383.8,Medellin
1473434858515951818,6.21,-75.5653,Entire home/apt,Entire rental unit,45,487.8,Medellin
1526352386547545507,6.21385,-75.55822,Entire home/apt,Entire rental unit,18,258.37,Medellin
1670918113361941940,6.22467,-75.56122,Entire home/apt,Entire serviced apartment,14,271.98,Medellin
1461656938761007174,6.2091,-75.5587,Entire home/apt,Entire rental unit,30,294.87,Medellin
1053062899730178569,6.2063,-75.5546,Entire home/apt,Entire rental unit,98,279.75,Medellin
1441447556636117927,6.1772,-75.4591,Entire home/apt,Entire home,0,1556.1,Medellin
1026727677462261287,6.20403,-75.57058,Entire home/apt,Entire rental unit,129,446.29,Medellin
16830406,6.241,-75.5733,Private room,Room in hotel,36,1053.74,Medellin
1203710008668425678,6.3171,-75.5598,Entire home/apt,Entire rental unit,63,59.26,Medellin
1366000100736159936,6.403076627783119,-75.49727218616752,Entire home/apt,Entire cottage,0,1396.49,Medellin
1045138046348669512,6.15706,-75.56733,Entire home/apt,Entire home,1,1302.89,Medellin
1599464296570700233,6.2023,-75.5676,Entire home/apt,Entire rental unit,14,746.0,Medellin
1066110181896819332,6.1684,-75.56334,Entire home/apt,Entire home,0,1140.34,Medellin
49444671,6.24745,-75.56516,Entire home/apt,Entire villa,3,1117.81,Medellin
1568329640253984194,6.2062,-75.5649,Entire home/apt,Entire rental unit,39,301.61,Medellin
1242127507105348205,6.2163,-75.56242,Entire home/apt,Casa particular,0,1840.24,Medellin
1066109246701699640,6.2258,-75.5646,Entire home/apt,Entire home,0,1067.13,Medellin
1196600096032163551,6.2428,-75.5988,Entire home/apt,Entire rental unit,0,1600.36,Medellin
52721957,6.20871,-75.56856,Entire home/apt,Entire rental unit,0,2376.77,Medellin
753632604817934322,6.1779,-75.445,Entire home/apt,Entire home,0,1689.08,Medellin
1298833149710845983,6.1479567954487555,-75.56271720402137,Entire home/apt,Entire home,0,1286.74,Medellin
923393562109599178,6.1678,-75.4638,Entire home/apt,Entire home,0,4606.58,Medellin
1193083137906897057,6.30236,-75.46062,Entire home/apt,Castle,0,1111.51,Medellin
1604619100194742768,6.2676,-75.5896,Private room,Private room in rental unit,0,1126.22,Medellin
1604479017295261481,6.2164114180504315,-75.57196053506239,Entire home/apt,Entire rental unit,0,2275.24,Medellin
1441680785506824699,6.2055,-75.5638,Entire home/apt,Entire home,0,1956.87,Medellin
1678347534122485376,6.2417,-75.6006,Entire home/apt,Entire rental unit,11,402.13,Medellin
1012321094227910957,6.21045,-75.57002,Entire home/apt,Entire rental unit,0,2313.08,Medellin
52383314,6.2055,-75.564,Private room,Room in boutique hotel,1,2683.99,Medellin
35494279,6.20617,-75.56469,Hotel room,Room in boutique hotel,7,4072.85,Medellin
1670474139501409791,6.17273,-75.57626,Entire home/apt,Entire rental unit,2,5854.12,Medellin
1444191695357755287,6.2248,-75.5651,Entire home/apt,Entire condo,2,1007.8,Medellin
1419675864387678505,6.186121188105269,-75.56977065437744,Entire home/apt,Entire rental unit,0,15131.31,Medellin
1033656314231405439,6.32437,-75.45853,Entire home/apt,Entire home,0,1164.97,Medellin
47939199,6.2083,-75.568,Entire home/apt,Entire rental unit,3,1340.9,Medellin
1035047498378976975,6.25415,-75.58523,Entire home/apt,Entire rental unit,83,1478.08,Medellin
1466090931411338381,6.308129961565671,-75.61758721056958,Entire home/apt,Entire cottage,31,124.65,Medellin
1431055902085997126,6.233830047360383,-75.5654419111461,Entire home/apt,Entire home,0,5866.97,Medellin
52773978,6.20829,-75.56661,Entire home/apt,Entire rental unit,0,1794.2,Medellin
1320579074362611123,6.1743,-75.6335,Entire home/apt,Entire rental unit,66,194.62,Medellin
586022118377480525,6.30175,-75.61915,Entire home/apt,Treehouse,148,91.21,Medellin
1320309748246408590,6.12419,-75.5175,Entire home/apt,Entire villa,0,2706.3,Medellin
1351459281831622567,6.206984319437216,-75.56833007164948,Entire home/apt,Entire rental unit,0,1363.99,Medellin
1547164508762320737,6.1436,-75.608,Entire home/apt,Entire rental unit,4,7168.21,Medellin
1481256837977258019,6.2138,-75.5735,Entire home/apt,Entire home,0,1192.47,Medellin
1619783031493896110,6.2495,-75.5966,Private room,Room in hotel,0,17422.51,Medellin
14025302,6.1866,-75.5693,Entire home/apt,Entire rental unit,79,1262.6,Medellin
1274682554246139499,6.2251,-75.5658,Entire home/apt,Entire condo,1,1667.4,Medellin
1273976185256331887,6.2247,-75.5657,Entire home/apt,Entire condo,0,1521.64,Medellin
1050000318146566050,6.2026,-75.5677,Entire home/apt,Entire rental unit,107,518.68,Medellin
1068074566711009325,6.20145,-75.56935,Entire home/apt,Entire home,18,1894.78,Medellin
24473694,6.2095,-75.5691,Entire home/apt,Entire condo,49,1023.53,Medellin
1202121140518940935,6.1922,-75.5624,Entire home/apt,Entire rental unit,2,1404.99,Medellin
1669227108563468915,6.21149,-75.56809,Entire home/apt,Entire home,4,1180.76,Medellin
1678562640090419757,6.388617585826844,-75.49044886944523,Entire home/apt,Entire townhouse,0,1417.17,Medellin
1292320543658397484,6.2251,-75.5658,Entire home/apt,Entire condo,1,1001.68,Medellin
1459781669880698900,6.1898,-75.5607,Entire home/apt,Entire rental unit,0,1001.05,Medellin
1617374980683164034,6.2412,-75.602,Entire home/apt,Entire rental unit,12,158.19,Medellin
1663362170366782733,6.14788,-75.59375,Entire home/apt,Entire home,0,2207.76,Medellin
1419635890517190521,6.187,-75.5691,Entire home/apt,Entire rental unit,3,2524.56,Medellin
1095686173225424955,6.15596,-75.54761,Entire home/apt,Entire home,0,1673.97,Medellin
1714906180766778358,6.215,-75.553,Entire home/apt,Entire home,0,1067.58,Medellin
